credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,1,0.47903367040353606,0.0990560131223036,0.9447407250597384,-0.6779406058417268,-1.2864939018675137,-1.0496671082931928,0.12585122780800842,0.3757212616437598,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,1,-1.6330454127813574,0.800541839609843,1.3077052360853172,-0.8072332267686328,1.8740161570198344,0.43226308039426803,0.0005047078500619577,-0.4204762290825096,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,2,0.009682763029114892,0.005315290973435033,0.540594388004325,-0.553006163148312,-1.0231180636269013,-0.3203335690178674,-0.35823341792889657,0.3895082311801454,-0.7169889396237944,-0.2997300842604626,3.5781504602831933,0
1,0,-1.2121195990249323,-0.7730079847355622,2.43517594264507,-0.37867903380866363,0.03038528933554805,-1.2042649919616584,-0.07584083266793096,-0.35154138140058155,-0.7169889396237944,3.362023419625648,-0.23700317531654236,0
1,0,-1.80067073684365,-0.7906356836455762,0.24403079515485782,-1.7907287814598163,2.400767833501059,0.03572217860199198,-0.45439858072338823,-1.4165847780863703,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,2,0.553533814431222,-0.3074435532491677,-1.5181339840458692,0.24454045358057955,-1.2864939018675137,-1.2983854651795064,-0.377401273852506,0.16202323382978265,-0.7169889396237944,1.5311466676825929,-0.23700317531654236,0
1,0,-1.80067073684365,-0.7906356836455762,2.0722114478854534,-1.7907287814598163,1.610640318779222,-0.017546004112790163,-0.40735290034210275,-1.140845387358658,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,0,-1.80067073684365,-0.7906356836455762,2.0722114478854534,-1.2909910106861573,2.6641436717416713,0.8884136146904971,2.0350822556240944,-1.5889218972911905,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,2,-1.562270275955056,-0.7835846040815706,0.9447407250597384,-1.4972781137380746,0.820512804057385,-0.5654473120362634,-0.21377829353396705,-0.9443810714651631,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,1,-0.7390436844491273,-0.2110948975629274,-1.8445442138003723,-0.901660421827609,-0.4963663871456766,1.1651678572161697,-0.23898980109345946,-0.6858753926579328,-0.26247043649872304,1.5311466676825929,-0.23700317531654236,0
1,4,-1.80067073684365,-0.7906356836455762,1.6042688126688192,-1.8314051116390675,1.7423282378995282,1.0285930428872923,-0.3217641279104064,-0.9409343290810667,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,4,-1.562270275955056,-1.1623145077865815,1.099771920580057,-0.1854664654572199,1.3472644805386098,0.6004450179090809,-0.2855910953250477,-1.1615258416632366,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,1,-1.3275948222678455,-0.776533524517565,0.47679810610906637,0.4275839393872107,1.2155765614183036,0.08380038500156382,1.4551879560124554,-0.8202983456376925,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,0,-1.80067073684365,-0.7906356836455762,0.8613072442828641,-1.2750110238300227,1.610640318779222,-0.8113453921979706,-0.3926585316587793,-1.3786706118613101,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,1,-1.80067073684365,-0.7906356836455762,0.6803880351133867,-1.786370603226325,2.0057040761401406,-0.4088301769471733,-0.49468959162927506,-1.592368639675287,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,1,-0.3888930075190043,-0.7478945506719809,0.5817762303001247,-1.6556252562215885,-1.0231180636269013,-0.22859948355129384,0.3042870797831234,-1.0581235701403444,0.6465665697514197,-0.2997300842604626,3.5781504602831933,0
1,2,-0.8582439148934249,-0.7622864801930332,-0.24913088341016082,-0.6648660711412533,-0.10130262978475811,-0.0964303083943156,0.33817893013336936,0.06206770469098696,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,4,-1.0929193685806353,-0.7694341498880526,1.9008324055182864,-0.0983029007873957,0.1620732084558542,-0.02475523184862534,1.2932832688060794,-0.261926079414075,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,4,-1.562270275955056,-0.7835846040815706,1.9008324055182864,-1.0251421384431934,0.820512804057385,-0.2169846166435594,0.7116114245956513,-0.7065558469625112,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,2,-1.80067073684365,-0.7906356836455762,1.2413043179092056,-1.4987308398159052,1.7423282378995282,-0.4088301769471733,-0.25285464896401466,-1.0305496310675732,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,6,-1.3275948222678455,-1.082337879307176,-1.3102006880597643,0.2808586055263396,1.0838886422979974,-0.8413838410972839,-0.3926585316587793,-1.344203188020346,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,4,-0.7390436844491273,-1.071616374764647,2.0722114478854534,-1.8314051116390675,-0.8914301445065951,-0.3127238286300414,-0.5010887521849159,-1.6130490939798654,-0.7169889396237944,1.5311466676825929,-0.23700317531654236,0
1,1,-0.3888930075190043,-0.7478945506719809,-1.0136370952103,0.8764762974368054,-0.23299054890506427,0.25201569883771796,-0.03181697810458696,0.010366568929540904,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,1,-1.4467950527121427,-0.7344202273955592,0.45496427012121027,0.2561622622032228,2.269079914380753,0.42061483716519227,-0.2983301649497031,-1.1167181906699832,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,3,-1.681470506399353,-0.726789607045471,-3.1636003825121506,-1.3955872882899463,1.3472644805386098,0.8407526091035867,-0.46195314526824205,-1.0443366006039587,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,0,-1.4467950527121427,-0.7648461186648983,-0.9086589710192416,0.31572403139426936,1.610640318779222,-0.07280006192685586,-0.3607516061105145,-0.7892776641808249,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,1,-1.2121195990249323,-0.7730079847355622,0.4328333688331096,-0.3844899381199851,0.2937611275761604,-0.5890775585037232,0.1947903324977133,-0.3170739575596175,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,2,-1.80067073684365,-0.6780598859490217,1.3077052360853172,-1.7921815075376468,2.1373919952604465,1.1727775976039958,-0.4176330332717665,-1.2614813708020323,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,1,-1.80067073684365,-0.7906356836455762,-0.3541090076012163,-1.6686997909220622,1.8740161570198344,0.4991320051160682,-0.44826605185756574,-1.6130490939798654,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,6,-0.7390436844491273,0.023619120800545457,-1.1625205371108795,-0.27698820836053545,0.03038528933554805,-1.2743380178993853,-0.39639137531623647,0.2619787629685783,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,6,-0.6235684612062146,2.3884835934763005,-0.24913088341016082,-1.2430510501177539,1.3472644805386098,-0.7332621132204267,-0.4293352018804616,-0.8099581184854033,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,3,-0.8582439148934249,-0.9959380071153545,-2.312486837630834,0.5568765603141167,0.03038528933554805,-1.1658157773705373,-0.4162406233360484,-0.19643797411624334,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,2,1.3767604059371494,-1.082820829962245,-0.1126895701484113,-0.005328431806249768,-2.208309335709657,-1.26232263833966,-0.4099895914969733,1.5682941265411154,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,6,-0.6235684612062146,0.3844315552025011,0.11383361134945279,0.6556619336065841,0.9522007231776912,3.7841200873827554,0.008888793207683997,-1.3338629608680568,0.19204806662634832,1.5311466676825929,-0.23700317531654236,0
1,1,-0.2696927770747067,-1.3497959520843184,-1.673165177939591,-1.5350489917616652,-1.2864939018675137,-1.3704610543771878,-0.46693027014485156,0.9995816331652088,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0
1,1,0.43433358398692434,1.7337473903994283,1.5491246735381223,-0.3568881426412075,-0.7597422253862889,-0.140503388273979,0.7335344746473839,0.9409870126355697,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,1
1,1,0.08418290705680077,0.39737463275834695,0.47679810610906637,0.34768400510653835,-0.7597422253862889,-0.032748796727771534,0.7739736142698365,1.606208292766176,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0
1,0,-0.9774441453377221,-0.548822290652591,0.11383361134945279,-0.7099005795539958,0.03038528933554805,-0.9078856294884343,-0.40148700316609864,0.7755433781989425,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,2,-0.15049254663040956,0.3798918190448537,0.24403079515485782,-0.7941586920681591,-0.7597422253862889,1.6698304868853027,-0.14949043054442704,0.8651586801854493,-0.7169889396237944,3.362023419625648,-0.23700317531654236,0
1,0,-1.80067073684365,-0.7906356836455762,-0.545694476259628,-1.4609599617923144,1.610640318779222,1.4535369666495768,-0.4251875978166203,-1.130505160206369,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0
1,0,-0.7390436844491273,-0.9934266637089965,-1.673165177939591,-1.613496199964507,-0.7597422253862889,-1.2619221256876691,-0.4453331032695637,-0.4963045615326306,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,2,-0.15049254663040956,-1.0607982800911042,-0.7101751233011151,-0.7462187314997558,-1.1548059827472075,-0.805337702418108,-0.4695669612997221,0.8306912563444853,0.19204806662634832,-0.2997300842604626,3.5781504602831933,0
1,1,-1.562270275955056,-1.0108128872914757,0.9118790860014719,-0.5936824933275635,1.0838886422979974,0.1678913537589702,-0.31053597119472176,-1.4062445509340813,-0.7169889396237944,1.5311466676825929,-0.23700317531654236,0
1,0,-0.6235684612062146,-1.383843973266674,-0.8105256620685016,0.27068952298152704,-0.6280543062659828,-1.382075921284922,-0.36821729342542886,-0.3412011542482924,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,1
1,0,-0.8582439148934249,-0.9959380071153545,0.540594388004325,-0.22469006955864074,-0.23299054890506427,0.1678913537589702,-0.017892878747405486,-0.9064669052401026,-0.7169889396237944,1.5311466676825929,-0.23700317531654236,0
1,2,-0.9774441453377221,-0.765860315040543,1.3715015017146106,-0.5893243150940721,0.03038528933554805,0.5524001878308503,0.12013345934857006,-0.22745865557311093,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,2,0.553533814431222,0.10374063447647153,-0.7628961543090226,0.6934328116301743,-0.10130262978475811,-0.745277492780152,0.15698788403013125,0.6583541371396651,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,4,-1.681470506399353,-0.7871101438635734,2.2637969002779,-0.8900386132049657,1.0838886422979974,0.31207590847567374,-0.4370971466285074,-1.5337740191456484,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,1,-1.80067073684365,-0.7906356836455762,0.3645745522507302,-1.1689620201484034,2.6641436717416713,2.1019836383834227,-0.4770030228713233,-1.5785816701389015,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,4,-1.562270275955056,-0.40490299544206654,1.6042688126688192,-1.4362636184691977,1.2155765614183036,0.25682185066160806,0.20038959798389905,-0.772043952260343,1.101085072876491,-0.2997300842604626,-0.23700317531654236,0
1,2,-0.8582439148934249,-0.2950800164794045,-0.24913088341016082,0.3665694441183337,0.2937611275761604,-0.7692915637389321,-0.1666437359227421,0.034493765618215586,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0
1,6,1.0228847218056425,-0.45261852016287124,2.1746460144904165,-0.894396791438457,-0.8914301445065951,0.6725539834281032,1.1701290538533062,0.9823479212447267,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,1
1,4,-0.9774441453377221,-1.1534282157333144,0.47679810610906637,1.0740470440217402,1.610640318779222,0.14426110729151048,-0.493119427233678,-1.4820728833842023,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,1
1,4,0.199658130299714,-1.1353658612337385,-0.9086589710192416,1.0740470440217402,-0.7597422253862889,0.37297051973895257,-0.40012421897369366,-0.4032425171620276,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,1
1,2,-0.3888930075190043,0.9097369827209153,-0.545694476259628,0.12977509343197777,0.03038528933554805,0.32369077538340824,-0.3081362859863564,-0.430816456234799,0.6465665697514197,-0.2997300842604626,3.5781504602831933,1
1,3,-1.80067073684365,-0.9406884521754753,-0.545694476259628,-1.3302146147875784,1.610640318779222,-1.1297696386913614,-0.49131225689157576,-1.233907431729261,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,1,-1.3275948222678455,-1.2352400567019817,0.3645745522507302,-0.9496003823960123,0.03038528933554805,-0.805337702418108,-0.32431194183533746,-0.9305941019287775,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,0,-0.504368230761917,-0.9093932497270123,-1.8445442138003723,0.7835018284556595,-0.10130262978475811,-0.9487212318308299,-0.33716951443324544,1.130557843760872,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,4,-1.681470506399353,-1.0886645328885782,1.3077052360853172,-1.520521730983361,1.3472644805386098,1.5256459321685991,0.12253314455693538,-1.5785816701389015,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,0,-1.681470506399353,-1.0886645328885782,-0.1827299815000144,-1.0541966599998016,1.3472644805386098,1.5256459321685991,0.12253314455693538,-1.5889218972911905,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,0,-1.3275948222678455,-1.1129086557730357,1.2413043179092056,0.34768400510653835,0.820512804057385,-0.6146936800704667,-0.2594908154661607,-1.0994844787495013,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,0,-0.9774441453377221,-0.9208874753176515,0.9447407250597384,0.34768400510653835,0.2937611275761604,-0.6146936800704667,-0.2594908154661607,-1.0994844787495013,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,4,-1.3275948222678455,-1.082337879307176,0.16716941446613962,-0.05472111845248348,0.6888248849370788,-0.7332621132204267,-0.39212526827914257,-0.5548991820622694,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,2,-0.03501732338749633,-0.6726991336777571,-0.7628961543090226,-0.7999695963794808,-1.2864939018675137,-0.6475357175337157,-0.4406522358260857,-0.3653283509369671,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0
1,1,1.1420849522499392,0.6034979723417424,0.11383361134945279,1.0043161922858808,-1.1548059827472075,-0.7448769801281612,0.478753082154276,0.7583096662784604,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0
1,0,-1.681470506399353,-0.9378873383760759,0.1619138489709326,-1.3287618887097477,0.9522007231776912,-0.8177535946298241,-0.4442665765102902,-1.0236561462993803,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,1,1.1420849522499392,1.5706066591171624,0.7733616989585336,-1.070176646855936,-1.2864939018675137,-1.1177375709709656,0.16190575742011448,0.530824668928098,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,6,-0.9774441453377221,1.5595953841815922,0.8783398231495919,-1.4159254533795722,0.6888248849370788,-0.9495222571348115,-0.1960620990327021,-0.14818358073889373,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,1
1,6,-0.2696927770747067,-1.0351053052414403,-2.14110780177005,-0.053268392374653105,-1.0231180636269013,-1.3100003320872409,-0.4161517461061089,0.2861059596572532,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,1
1,2,-0.3888930075190043,-0.7796244087100058,-1.0136370952103,-0.03583567944068838,-0.7597422253862889,-1.1177375709709656,-0.1363958520000138,1.3545960987271384,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,2,-1.3275948222678455,0.312858268121294,1.6042688126688192,-1.1340965942804737,1.4789523996589158,3.52018224972079,1.3333668995087742,-0.2653728217981714,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,1,-0.3888930075190043,-0.4901437860617228,0.7368074258204432,0.7835018284556595,-0.23299054890506427,-0.33473533632886726,-0.005213060609376394,-0.713449331730704,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0
1,0,-1.562270275955056,-0.10189975445185494,0.19319552614952545,-1.3244037104762565,2.1373919952604465,0.5519996751788595,0.6953172657734177,-1.2959487946429962,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,2,-1.681470506399353,-0.7871101438635734,-0.3541090076012163,-1.1050420727238657,1.3472644805386098,-0.9731525036022712,-0.4608273670223422,-1.4200315204704668,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0
1,2,-0.2696927770747067,0.05245127490815709,2.2637969002779,1.0740470440217402,0.42544904669646655,2.295431249295,2.683708279722246,-0.06890850590467654,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0
1,0,-1.562270275955056,-0.026173091737055464,1.8363130364600788,-1.7268088340352783,2.0057040761401406,1.3814613774518958,-0.41061173210654944,-1.4200315204704668,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0
1,0,-1.562270275955056,-0.10189975445185494,0.7733616989585336,-1.4769399486484491,2.1373919952604465,1.6650076469007424,0.6953172657734177,-1.2821618251066107,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,4,-1.0929193685806353,-0.38365316661903603,0.8266975020752233,-0.42807172045489733,2.1373919952604465,-0.012723164128229377,3.2910063918985504,-1.6130490939798654,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0
1,2,-1.9161459600865633,-1.2422428412004802,1.213965917049472,-1.7689378902923603,1.610640318779222,0.550798137222887,-0.36158112692328276,-0.9754017529220307,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,0,-0.15049254663040956,-1.0848009276480273,-0.3541090076012163,-1.4246418098465543,-1.1548059827472075,0.3601541148752456,-0.4166553837424325,0.9720076940924376,-0.7169889396237944,1.5311466676825929,-0.23700317531654236,0
1,6,1.0228847218056425,-1.1852063688368462,0.8783398231495919,0.6222492338164848,-0.23299054890506427,-0.19255334487211795,-0.4995778392759452,-1.6130490939798654,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,1
1,4,-1.562270275955056,-0.026173091737055464,1.6042688126688192,-0.9830130821861117,2.1373919952604465,0.32208872477544487,0.5995668633853102,-1.4855196257682985,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,2,-1.0929193685806353,1.082343546842531,0.47679810610906637,-0.4440517073110317,1.3472644805386098,0.4562604631923773,-0.38735552360572506,-1.0408898582198625,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,4,-1.562270275955056,-0.026173091737055464,0.6803880351133867,-1.379607301433812,2.269079914380753,0.321688212123454,0.5995668633853102,-1.4855196257682985,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,1,-0.03501732338749633,-0.2546087515846329,0.3645745522507302,-0.34962451225205565,-1.0231180636269013,-0.38521661864038403,0.27756465931466023,-0.25158585226178587,-0.7169889396237944,1.5311466676825929,-0.23700317531654236,1
1,2,-0.7390436844491273,-0.5239503319165439,-0.3541090076012163,-0.9786549039526204,-0.4963663871456766,-1.1289686133873797,-0.3349772094280722,-0.15852380789118284,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,0,0.08418290705680077,-0.4102154526478241,-1.44582891457984,-1.1035893466460351,-1.2864939018675137,-1.382075921284922,-0.4696558385296616,1.2098329185950898,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0
1,2,-0.7390436844491273,0.0236674158660523,1.2413043179092056,0.2605204404367142,0.2937611275761604,0.04773755816171727,1.1798759234033334,1.0581762536948478,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,1,-0.6235684612062146,-0.4014740457910775,0.030400130572578572,-0.782536883445516,0.03038528933554805,0.3837843613427054,0.7016571748424323,1.0512827689266548,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,2,0.7882092681184323,0.16000438579199552,0.41039720419891995,0.7588054851325424,-0.6280543062659828,-1.3100003320872409,-0.3880665414452407,-1.3890108390135991,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,0,-1.80067073684365,-0.9744949980302965,1.2413043179092056,-1.8314051116390675,1.610640318779222,-0.25264693083141493,-0.5010887521849159,-1.6130490939798654,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,2,-1.9161459600865633,-1.2273196659588521,1.099771920580057,-1.7994451379267986,2.6641436717416713,4.666866661732782,-0.49960746501925835,-1.6027088668275764,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,6,1.2612851826942368,1.838113026959812,0.8091125148056308,-1.6091380217310158,-1.1548059827472075,-0.3832140553804298,-0.36572873098712405,0.3309136106505064,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,3,-0.6235684612062146,-0.5979866673386023,-1.756598666849445,-0.6474333582072883,-0.4963663871456766,-0.5890775585037232,-0.24844041321035498,1.3545960987271384,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,1,-0.3888930075190043,-0.11349057017350808,-0.888452544728,1.3863831507552768,0.9522007231776912,-0.709631866752967,-0.07610746435774933,-0.0344410820637125,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,6,-0.3888930075190043,-0.4901920811272296,-0.1827299815000144,0.8387054194132147,-0.10130262978475811,-0.48132296695751586,-0.49774104319052975,-1.530327276761552,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0
1,2,0.553533814431222,-0.27044953307089215,0.17240806335880476,-0.4077335553652716,-0.8914301445065951,-0.5890775585037232,-0.1387362857217528,1.178812237138222,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,1
1,2,0.8962344769585762,-0.3412500991039889,0.030400130572578572,1.1844542259368513,-1.1548059827472075,-0.3247225200290962,-0.09960067880507892,0.7686498934307495,-0.7169889396237944,1.5311466676825929,-0.23700317531654236,0
1,1,-0.7390436844491273,-0.6021883380377016,0.7238168576739569,-0.2915154691388394,-0.4963663871456766,-0.8293851496982291,-0.0029911298608899877,0.5894192894577367,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,2,0.08418290705680077,-0.08716975947225422,-0.5868763185554278,-1.0934202641012223,-1.1548059827472075,-0.3487532791485468,0.27608337214900264,0.5549518656167727,0.6465665697514197,-0.2997300842604626,3.5781504602831933,1
1,0,-1.80067073684365,-0.7493916977026944,0.6803880351133867,-1.4478854270918409,1.8740161570198344,1.8620765598409075,-0.33044447070115995,-1.061570312524441,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0
1,0,-0.7390436844491273,-0.8134309545648271,-0.33256436418703506,-1.357816410266356,-0.6280543062659828,0.7806757113049603,-0.497978049137035,-0.40668925954612406,-0.26247043649872304,1.5311466676825929,-0.23700317531654236,1
